번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,음식점카페구분,입력주소,X,Y,행정동코드,행정동명,법정동코드,법정동명
211,휴게음식점,제주특별자치도 제주시 용담이동 2002번지 제주공항일반대합실(3층) ,에스피씨(주)제주공항점,과자점,음식점,제주특별자치도 제주시 용담이동 2002번지 제주공항일반대합실(3층) ,126.4945342,33.5065396,5011058000,용담2동,5011010900,용담이동
212,휴게음식점,제주특별자치도 제주시 조천읍 교래리 342-5번지 ,(주)산굼부리,과자점,음식점,제주특별자치도 제주시 조천읍 교래리 342-5번지 ,126.6886525,33.4343108,5011025900,조천읍,5011025929,조천읍 교래리
213,휴게음식점,제주특별자치도 제주시 한림읍 협재리 2487 ,쌍용각,과자점,음식점,제주특별자치도 제주시 한림읍 협재리 2487 ,126.2394297,33.3883133,5011025000,한림읍,5011025031,한림읍 협재리
214,관광식당,제주특별자치도 서귀포시 상예동 144번지 ,대유식당,관광식당업,음식점,제주특별자치도 서귀포시 상예동 144번지 ,126.3952709,33.2776674,5013062000,예래동,5013012000,상예동
215,관광유흥음식점업,제주특별자치도 제주시 연동 262-14 ,라운딩,관광유흥음식점업,음식점,제주특별자치도 제주시 연동 262-14 ,126.4894722,33.4863191,5011065000,연동,5011013700,연동
216,,,요거트소랑,기타 비알코올 음료점업,카페,제주특별자치도,126.5086947,33.25356336,,대천동,,강정동
217,,,청회,기타 비알코올 음료점업,카페,제주특별자치도,126.8552706,33.5233184,,구좌읍,,구좌읍
218,,,가름다방,기타 비알코올 음료점업,카페,제주특별자치도,126.8317815,33.32588615,,표선면,,표선면
219,,,원다방,기타 비알코올 음료점업,카페,제주특별자치도,126.8321573,33.32428476,,표선면,,표선면
220,,,자유다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5655861,33.24921969,,중앙동,,서귀동
221,,,리치망고신제주점,기타 비알코올 음료점업,카페,제주특별자치도,126.4892973,33.48022214,,연동,,연동
222,,,근호다방,기타 비알코올 음료점업,카페,제주특별자치도,126.9147908,33.44725181,,성산읍,,성산읍
223,,,백조,기타 비알코올 음료점업,카페,제주특별자치도,126.5283029,33.51362599,,일도1동,,일도일동
224,,,고궁,기타 비알코올 음료점업,카페,제주특별자치도,126.5294288,33.50115258,,이도1동,,이도일동
225,,,미소,기타 비알코올 음료점업,카페,제주특별자치도,126.5184911,33.51276071,,용담1동,,용담일동
226,,,LA만화,기타 비알코올 음료점업,카페,제주특별자치도,126.5572088,33.25228744,,천지동,,서귀동
227,,,녹원,기타 비알코올 음료점업,카페,제주특별자치도,126.5243696,33.50757472,,삼도2동,,삼도이동
228,,,해당화다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5666161,33.24923157,,중앙동,,서귀동
229,,,약속다방,기타 비알코올 음료점업,카페,제주특별자치도,126.9151984,33.44906767,,성산읍,,성산읍
230,,,맛있는여행,기타 비알코올 음료점업,카페,제주특별자치도,126.9358008,33.46271663,,성산읍,,성산읍
231,,,서늘다방,기타 비알코올 음료점업,카페,제주특별자치도,126.702415,33.45899682,,조천읍,,조천읍
232,,,볼스프로덕션,기타 비알코올 음료점업,카페,제주특별자치도,126.4425421,33.25339251,,중문동,,회수동
233,,,"헛간,더반스위트",기타 비알코올 음료점업,카페,제주특별자치도,126.746251,33.48418805,,구좌읍,,구좌읍
234,,,네이비카페&펍,기타 비알코올 음료점업,카페,제주특별자치도,126.4843548,33.23193718,,대천동,,강정동
235,,,쓰담뜨담,기타 비알코올 음료점업,카페,제주특별자치도,126.3367907,33.2432416,,안덕면,,안덕면
236,,,텀,기타 비알코올 음료점업,카페,제주특별자치도,126.5472444,33.50662797,,건입동,,건입동
237,,,차롱,기타 비알코올 음료점업,카페,제주특별자치도,126.2643116,33.41831483,,한림읍,,한림읍
238,,,쉬멍가,기타 비알코올 음료점업,카페,제주특별자치도,126.5637339,33.2489639,,중앙동,,서귀동
239,,,위드커피,기타 비알코올 음료점업,카페,제주특별자치도,126.3927945,33.46960493,,애월읍,,애월읍
240,,,동문카페,기타 비알코올 음료점업,카페,제주특별자치도,126.5245721,33.5159347,,건입동,,건입동
241,,,타이거커피제주점,기타 비알코올 음료점업,카페,제주특별자치도,126.4777609,33.48408393,,노형동,,노형동
242,,,차한모금,기타 비알코올 음료점업,카페,제주특별자치도,126.8372298,33.53772943,,구좌읍,,구좌읍
243,,,카페오드리,기타 비알코올 음료점업,카페,제주특별자치도,126.2974176,33.3568914,,한림읍,,한림읍
244,,,제주설심당,기타 비알코올 음료점업,카페,제주특별자치도,126.5680212,33.2518985,,동홍동,,동홍동
245,,,매일차차,기타 비알코올 음료점업,카페,제주특별자치도,126.2775717,33.27518021,,대정읍,,대정읍
246,,,카치토,기타 비알코올 음료점업,카페,제주특별자치도,126.4836272,33.47405828,,노형동,,노형동
247,,,조이아지,기타 비알코올 음료점업,카페,제주특별자치도,126.6704377,33.53842211,,조천읍,,조천읍
248,,,리치망고,기타 비알코올 음료점업,카페,제주특별자치도,126.6203067,33.25091177,,효돈동,,하효동
249,,,공차베라체점,기타 비알코올 음료점업,카페,제주특별자치도,126.5426327,33.49218466,,아라동,,아라이동
250,,,카페현,기타 비알코올 음료점업,카페,제주특별자치도,126.5436433,33.49288174,,이도2동,,이도이동
251,,,하르,기타 비알코올 음료점업,카페,제주특별자치도,126.5602066,33.24943702,,천지동,,서귀동
252,,,오캄,기타 비알코올 음료점업,카페,제주특별자치도,126.5094041,33.47150398,,오라동,,오라이동
253,,,화용다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5631061,33.24864108,,중앙동,,서귀동
254,,,별,기타 비알코올 음료점업,카페,제주특별자치도,126.5202583,33.50378416,,삼도1동,,삼도일동
255,,,무상찻집,기타 비알코올 음료점업,카페,제주특별자치도,126.5144411,33.50098278,,용담1동,,용담일동
256,,,트리플에이제주화북점,기타 비알코올 음료점업,카페,제주특별자치도,126.5615041,33.50988679,,화북동,,화북이동
257,,,은하수다방,기타 비알코올 음료점업,카페,제주특별자치도,126.25396,33.22118096,,대정읍,,대정읍
258,,,칼디의선물,기타 비알코올 음료점업,카페,제주특별자치도,126.501144,33.50012841,,용담2동,,용담이동
259,,,이매커피,기타 비알코올 음료점업,카페,제주특별자치도,126.5081187,33.25462035,,대천동,,강정동
260,,,카페귤한가,기타 비알코올 음료점업,카페,제주특별자치도,126.2628457,33.388264,,한림읍,,한림읍
261,,,일광다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5193181,33.51159856,,용담1동,,용담일동
262,,,서담갤러리카페,기타 비알코올 음료점업,카페,제주특별자치도,126.266907,33.33738343,,한경면,,한경면
263,,,벨진밧,기타 비알코올 음료점업,카페,제주특별자치도,126.2792459,33.27026285,,대정읍,,대정읍
264,,,봅서태양아래,기타 비알코올 음료점업,카페,제주특별자치도,126.640696,33.51949946,,조천읍,,조천읍
265,,,화신다발,기타 비알코올 음료점업,카페,제주특별자치도,126.3356499,33.24682362,,안덕면,,안덕면
266,,,도로시,기타 비알코올 음료점업,카페,제주특별자치도,126.4818643,33.48816428,,노형동,,노형동
267,,,비원,기타 비알코올 음료점업,카페,제주특별자치도,126.5293883,33.51308892,,일도1동,,일도일동
268,,,소우정,기타 비알코올 음료점업,카페,제주특별자치도,126.5268783,33.50051822,,이도1동,,이도일동
269,,,토방속에장독대,기타 비알코올 음료점업,카페,제주특별자치도,126.4929557,33.48765054,,연동,,연동
270,,,금호다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5189112,33.51210759,,용담1동,,용담일동
271,,,양지다방,기타 비알코올 음료점업,카페,제주특별자치도,126.2531398,33.2214309,,대정읍,,대정읍
272,,,황금다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5244262,33.50804422,,이도1동,,이도일동
273,,,벌툰제주한라대점,기타 비알코올 음료점업,카페,제주특별자치도,126.4804497,33.47612904,,노형동,,노형동
274,,,달밤솔숲에바람지나가는소리,기타 비알코올 음료점업,카페,제주특별자치도,126.5251726,33.50464516,,삼도2동,,삼도이동
275,,,드림트리,기타 비알코올 음료점업,카페,제주특별자치도,126.4735973,33.48529491,,노형동,,노형동
276,,,물,기타 비알코올 음료점업,카페,제주특별자치도,126.4963133,33.49259587,,연동,,연동
277,,,오빠다방,기타 비알코올 음료점업,카페,제주특별자치도,126.251955,33.22167571,,대정읍,,대정읍
278,,,우담건강다원,기타 비알코올 음료점업,카페,제주특별자치도,126.9022569,33.49534259,,구좌읍,,구좌읍
279,,,유구레,기타 비알코올 음료점업,카페,제주특별자치도,126.4311349,33.25101316,,중문동,,중문동
280,,,연주다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5142715,33.50145858,,용담1동,,용담일동
281,,,양지다방,기타 비알코올 음료점업,카페,제주특별자치도,126.2531398,33.2214309,,대정읍,,대정읍
282,,,리치망고도두해안로점,기타 비알코올 음료점업,카페,제주특별자치도,126.4684727,33.50564309,,도두동,,도두일동
283,,,옥,기타 비알코올 음료점업,카페,제주특별자치도,126.5270141,33.5033057,,이도1동,,이도일동
284,,,제주씨,기타 비알코올 음료점업,카페,제주특별자치도,126.3738592,33.48068142,,애월읍,,애월읍
285,,,더스노우랩,기타 비알코올 음료점업,카페,제주특별자치도,126.5419971,33.49351151,,아라동,,아라이동
286,,,카페512,기타 비알코올 음료점업,카페,제주특별자치도,126.5443725,33.50074304,,일도2동,,일도이동
287,,,에피소드,기타 비알코올 음료점업,카페,제주특별자치도,126.1881458,33.30576024,,한경면,,한경면
288,,,리치망고월정점,기타 비알코올 음료점업,카페,제주특별자치도,126.8098674,33.55615078,,구좌읍,,구좌읍
289,,,모네의숲,기타 비알코올 음료점업,카페,제주특별자치도,126.2680063,33.33936414,,한림읍,,한림읍
290,,,대학나무,기타 비알코올 음료점업,카페,제주특별자치도,126.4964754,33.51993336,,용담2동,,용담삼동
291,,,금호다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5656302,33.24980625,,중앙동,,서귀동
292,,,신세계다방,기타 비알코올 음료점업,카페,제주특별자치도,126.2621794,33.41579672,,한림읍,,한림읍
293,,,이반다방,기타 비알코올 음료점업,카페,제주특별자치도,126.2533466,33.2207396,,대정읍,,대정읍
294,,,섭지로카페,기타 비알코올 음료점업,카페,제주특별자치도,126.9186418,33.4446076,,성산읍,,성산읍
295,,,하양한,기타 비알코올 음료점업,카페,제주특별자치도,126.6629318,33.54273202,,조천읍,,조천읍
296,,,커피빈제주애월DT점상,기타 비알코올 음료점업,카페,제주특별자치도,126.3636343,33.47804953,,애월읍,,애월읍
297,,,미노루,기타 비알코올 음료점업,카페,제주특별자치도,126.5777474,33.51762057,,화북동,,화북일동
298,,,돼지팥빙수,기타 비알코올 음료점업,카페,제주특별자치도,126.5186703,33.25253757,,대륜동,,서호동
299,,,언제나달달,기타 비알코올 음료점업,카페,제주특별자치도,126.4237873,33.25205624,,중문동,,중문동
300,,,사계절다방,기타 비알코올 음료점업,카페,제주특별자치도,126.8560617,33.52374045,,구좌읍,,구좌읍
301,,,만호다방,기타 비알코올 음료점업,카페,제주특별자치도,126.5627731,33.24866428,,중앙동,,서귀동
302,,,삼돌이농원감귤주스,기타 비알코올 음료점업,카페,제주특별자치도,126.5633861,33.25054672,,중앙동,,서귀동
303,,,앨리스,기타 비알코올 음료점업,카페,제주특별자치도,126.5296187,33.49755755,,이도2동,,이도이동
304,,,모슬포카페,기타 비알코올 음료점업,카페,제주특별자치도,126.2508446,33.22141668,,대정읍,,대정읍
305,,,한다,기타 비알코올 음료점업,카페,제주특별자치도,126.5605481,33.25478754,,서홍동,,서홍동
306,,,카페별,기타 비알코올 음료점업,카페,제주특별자치도,126.2915486,33.44271908,,한림읍,,한림읍
307,,,더벤티제주,기타 비알코올 음료점업,카페,제주특별자치도,126.478318,33.48667827,,노형동,,노형동
308,,,싱그러우니,기타 비알코올 음료점업,카페,제주특별자치도,126.3757493,33.26409621,,예래동,,상예동
309,,,썸의시작,기타 비알코올 음료점업,카페,제주특별자치도,126.3649418,33.47774223,,애월읍,,애월읍
310,,,은하수,기타 비알코올 음료점업,카페,제주특별자치도,126.8560152,33.52400149,,구좌읍,,구좌읍
311,,,헤이그릭,기타 비알코올 음료점업,카페,제주특별자치도,126.5333296,33.50339866,,이도1동,,이도일동
312,,,우드스탁,기타 비알코올 음료점업,카페,제주특별자치도,126.7966658,33.5553109,,구좌읍,,구좌읍
313,,,오,기타 비알코올 음료점업,카페,제주특별자치도,126.5395317,33.51473259,,건입동,,건입동
314,,,모래알,기타 비알코올 음료점업,카페,제주특별자치도,126.2408822,33.39450875,,한림읍,,한림읍
315,,,신제주빠빠라기,기타 비알코올 음료점업,카페,제주특별자치도,126.4903458,33.48799743,,연동,,연동
